sg_uf,ano_arrecadacao,mes_arrecadacao,co_tipo_arrecadacao,va_arrecadacao,DATA_BASE
RR,2020,1,129,42312877.5,2020-01-01 00:00:00
RR,2020,1,131,17407700.97,2020-01-01 00:00:00
RR,2020,1,132,21386345.41,2020-01-01 00:00:00
RR,2020,1,133,609223.09,2020-01-01 00:00:00
RR,2020,1,134,4431635.06,2020-01-01 00:00:00
RR,2020,1,135,1322.65,2020-01-01 00:00:00
RR,2020,1,139,43836227.18,2020-01-01 00:00:00
RR,2020,1,211,9178705.86,2020-01-01 00:00:00
RR,2020,1,212,0,2020-01-01 00:00:00
RR,2020,1,219,9178705.86,2020-01-01 00:00:00
RR,2020,1,221,681.7,2020-01-01 00:00:00
RR,2020,1,222,121172.08,2020-01-01 00:00:00
RR,2020,1,229,121853.78,2020-01-01 00:00:00
RR,2020,1,239,564011.57,2020-01-01 00:00:00
RR,2020,1,249,5871644.11,2020-01-01 00:00:00
RR,2020,1,399,101995703.07,2020-01-01 00:00:00
RR,2020,1,409,4613170.77,2020-01-01 00:00:00
RR,2020,1,419,193042.27,2020-01-01 00:00:00
RR,2020,1,429,70539.48,2020-01-01 00:00:00
RR,2020,1,439,14083407.83,2020-01-01 00:00:00
RR,2020,1,499,18960160.35,2020-01-01 00:00:00
RR,2020,1,999,120955863.42,2020-01-01 00:00:00
RR,2020,10,119,335983.67,2020-10-01 00:00:00
RR,2020,10,129,40809554.89,2020-10-01 00:00:00
RR,2020,10,131,19957685.76,2020-10-01 00:00:00
RR,2020,10,132,20751192.04,2020-10-01 00:00:00
RR,2020,10,133,306965,2020-10-01 00:00:00
RR,2020,10,134,4843100.3,2020-10-01 00:00:00
RR,2020,10,135,5610.69,2020-10-01 00:00:00
RR,2020,10,139,45864553.79,2020-10-01 00:00:00
RR,2020,10,211,9779761.35,2020-10-01 00:00:00
RR,2020,10,212,0,2020-10-01 00:00:00
RR,2020,10,219,9779761.35,2020-10-01 00:00:00
RR,2020,10,221,0,2020-10-01 00:00:00
RR,2020,10,222,154949.13,2020-10-01 00:00:00
RR,2020,10,229,154949.13,2020-10-01 00:00:00
RR,2020,10,239,567926.65,2020-10-01 00:00:00
RR,2020,10,249,5776588.27,2020-10-01 00:00:00
RR,2020,10,399,103289317.75,2020-10-01 00:00:00
RR,2020,10,409,6053578.9,2020-10-01 00:00:00
RR,2020,10,419,480132.29,2020-10-01 00:00:00
RR,2020,10,429,83362.29,2020-10-01 00:00:00
RR,2020,10,439,18112826.68,2020-10-01 00:00:00
RR,2020,10,499,24729900.16,2020-10-01 00:00:00
RR,2020,10,999,128019217.91,2020-10-01 00:00:00
RR,2020,2,119,89870.83,2020-02-01 00:00:00
RR,2020,2,129,41656753.27,2020-02-01 00:00:00
RR,2020,2,131,12539280.31,2020-02-01 00:00:00
RR,2020,2,132,14334653.37,2020-02-01 00:00:00
RR,2020,2,133,435588.2,2020-02-01 00:00:00
RR,2020,2,134,4264625.81,2020-02-01 00:00:00
RR,2020,2,135,591.54,2020-02-01 00:00:00
RR,2020,2,139,31574739.23,2020-02-01 00:00:00
RR,2020,2,211,9001214.86,2020-02-01 00:00:00
RR,2020,2,212,0,2020-02-01 00:00:00
RR,2020,2,219,9001214.86,2020-02-01 00:00:00
RR,2020,2,221,0,2020-02-01 00:00:00
RR,2020,2,222,147307.69,2020-02-01 00:00:00
RR,2020,2,229,147307.69,2020-02-01 00:00:00
RR,2020,2,239,377053.33,2020-02-01 00:00:00
RR,2020,2,249,4946810.29,2020-02-01 00:00:00
RR,2020,2,399,87793749.5,2020-02-01 00:00:00
RR,2020,2,409,4167823.36,2020-02-01 00:00:00
RR,2020,2,419,111341.98,2020-02-01 00:00:00
RR,2020,2,429,75582.36,2020-02-01 00:00:00
RR,2020,2,439,21653556.49,2020-02-01 00:00:00
RR,2020,2,499,26008304.19,2020-02-01 00:00:00
RR,2020,2,999,113802053.69,2020-02-01 00:00:00
RR,2020,3,119,110583.27,2020-03-01 00:00:00
RR,2020,3,129,45828978.02,2020-03-01 00:00:00
RR,2020,3,131,14868689.25,2020-03-01 00:00:00
RR,2020,3,132,14972902.83,2020-03-01 00:00:00
RR,2020,3,133,225831.85,2020-03-01 00:00:00
RR,2020,3,134,4422375.99,2020-03-01 00:00:00
RR,2020,3,135,2894.61,2020-03-01 00:00:00
RR,2020,3,139,34492694.53,2020-03-01 00:00:00
RR,2020,3,211,8805512.67,2020-03-01 00:00:00
RR,2020,3,212,0,2020-03-01 00:00:00
RR,2020,3,219,8805512.67,2020-03-01 00:00:00
RR,2020,3,221,0,2020-03-01 00:00:00
RR,2020,3,222,159721.49,2020-03-01 00:00:00
RR,2020,3,229,159721.49,2020-03-01 00:00:00
RR,2020,3,239,352310.12,2020-03-01 00:00:00
RR,2020,3,249,5893855.41,2020-03-01 00:00:00
RR,2020,3,399,95643655.51,2020-03-01 00:00:00
RR,2020,3,409,4599321.8,2020-03-01 00:00:00
RR,2020,3,419,212613.03,2020-03-01 00:00:00
RR,2020,3,429,68902.91,2020-03-01 00:00:00
RR,2020,3,439,12138067.96,2020-03-01 00:00:00
RR,2020,3,499,17018905.7,2020-03-01 00:00:00
RR,2020,3,999,112662561.21,2020-03-01 00:00:00
RR,2020,4,119,82277.94,2020-04-01 00:00:00
RR,2020,4,129,48169553.05,2020-04-01 00:00:00
RR,2020,4,131,14408046.19,2020-04-01 00:00:00
RR,2020,4,132,15854057.63,2020-04-01 00:00:00
RR,2020,4,133,108064.01,2020-04-01 00:00:00
RR,2020,4,134,4262411.04,2020-04-01 00:00:00
RR,2020,4,135,247.21,2020-04-01 00:00:00
RR,2020,4,139,34632826.08,2020-04-01 00:00:00
RR,2020,4,211,3442831.03,2020-04-01 00:00:00
RR,2020,4,212,0,2020-04-01 00:00:00
RR,2020,4,219,3442831.03,2020-04-01 00:00:00
RR,2020,4,221,0,2020-04-01 00:00:00
RR,2020,4,222,217128.23,2020-04-01 00:00:00
RR,2020,4,229,217128.23,2020-04-01 00:00:00
RR,2020,4,239,290290.71,2020-04-01 00:00:00
RR,2020,4,249,6550248.62,2020-04-01 00:00:00
RR,2020,4,399,93385155.66,2020-04-01 00:00:00
RR,2020,4,409,3174764.81,2020-04-01 00:00:00
RR,2020,4,419,274953.98,2020-04-01 00:00:00
RR,2020,4,429,36824.71,2020-04-01 00:00:00
RR,2020,4,439,26354008.43,2020-04-01 00:00:00
RR,2020,4,499,29840551.93,2020-04-01 00:00:00
RR,2020,4,999,123225707.59,2020-04-01 00:00:00
RR,2020,5,119,103614.27,2020-05-01 00:00:00
RR,2020,5,129,38387347.63,2020-05-01 00:00:00
RR,2020,5,131,13636143.34,2020-05-01 00:00:00
RR,2020,5,132,11741820.87,2020-05-01 00:00:00
RR,2020,5,133,134713.13,2020-05-01 00:00:00
RR,2020,5,134,4337486.51,2020-05-01 00:00:00
RR,2020,5,135,784.59,2020-05-01 00:00:00
RR,2020,5,139,29850948.44,2020-05-01 00:00:00
RR,2020,5,211,16876873.42,2020-05-01 00:00:00
RR,2020,5,212,0,2020-05-01 00:00:00
RR,2020,5,219,16876873.42,2020-05-01 00:00:00
RR,2020,5,221,0,2020-05-01 00:00:00
RR,2020,5,222,65600.87,2020-05-01 00:00:00
RR,2020,5,229,65600.87,2020-05-01 00:00:00
RR,2020,5,239,496828.81,2020-05-01 00:00:00
RR,2020,5,249,5780648.46,2020-05-01 00:00:00
RR,2020,5,399,91561861.9,2020-05-01 00:00:00
RR,2020,5,409,4386102.85,2020-05-01 00:00:00
RR,2020,5,419,567385.95,2020-05-01 00:00:00
RR,2020,5,429,43509.19,2020-05-01 00:00:00
RR,2020,5,439,7748109.93,2020-05-01 00:00:00
RR,2020,5,499,12745107.92,2020-05-01 00:00:00
RR,2020,5,999,104306969.82,2020-05-01 00:00:00
RR,2020,6,119,87003.58,2020-06-01 00:00:00
RR,2020,6,129,40065249.91,2020-06-01 00:00:00
RR,2020,6,131,16224264.12,2020-06-01 00:00:00
RR,2020,6,132,15796464.03,2020-06-01 00:00:00
RR,2020,6,133,183012.81,2020-06-01 00:00:00
RR,2020,6,134,4453960.12,2020-06-01 00:00:00
RR,2020,6,135,221.29,2020-06-01 00:00:00
RR,2020,6,139,36657922.37,2020-06-01 00:00:00
RR,2020,6,211,8563831.68,2020-06-01 00:00:00
RR,2020,6,212,0,2020-06-01 00:00:00
RR,2020,6,219,8563831.68,2020-06-01 00:00:00
RR,2020,6,221,0,2020-06-01 00:00:00
RR,2020,6,222,185696.02,2020-06-01 00:00:00
RR,2020,6,229,185696.02,2020-06-01 00:00:00
RR,2020,6,239,463881,2020-06-01 00:00:00
RR,2020,6,249,5996972.5,2020-06-01 00:00:00
RR,2020,6,399,92020557.06,2020-06-01 00:00:00
RR,2020,6,409,6867775.56,2020-06-01 00:00:00
RR,2020,6,419,114632.86,2020-06-01 00:00:00
RR,2020,6,429,42123.05,2020-06-01 00:00:00
RR,2020,6,439,18784281.57,2020-06-01 00:00:00
RR,2020,6,499,25808813.04,2020-06-01 00:00:00
RR,2020,6,999,117829370.1,2020-06-01 00:00:00
RR,2020,7,119,120390.36,2020-07-01 00:00:00
RR,2020,7,129,39763405.31,2020-07-01 00:00:00
RR,2020,7,131,17139124.66,2020-07-01 00:00:00
RR,2020,7,132,19551358.69,2020-07-01 00:00:00
RR,2020,7,133,230401.39,2020-07-01 00:00:00
RR,2020,7,134,4815698.15,2020-07-01 00:00:00
RR,2020,7,135,9591.25,2020-07-01 00:00:00
RR,2020,7,139,41746174.14,2020-07-01 00:00:00
RR,2020,7,211,8383064.38,2020-07-01 00:00:00
RR,2020,7,212,0,2020-07-01 00:00:00
RR,2020,7,219,8383064.38,2020-07-01 00:00:00
RR,2020,7,221,0,2020-07-01 00:00:00
RR,2020,7,222,179873.18,2020-07-01 00:00:00
RR,2020,7,229,179873.18,2020-07-01 00:00:00
RR,2020,7,239,576105.71,2020-07-01 00:00:00
RR,2020,7,249,6731478.36,2020-07-01 00:00:00
RR,2020,7,399,97500491.44,2020-07-01 00:00:00
RR,2020,7,409,9100039.06,2020-07-01 00:00:00
RR,2020,7,419,248410.31,2020-07-01 00:00:00
RR,2020,7,429,63007.69,2020-07-01 00:00:00
RR,2020,7,439,18222104.23,2020-07-01 00:00:00
RR,2020,7,499,27633561.29,2020-07-01 00:00:00
RR,2020,7,999,125134052.73,2020-07-01 00:00:00
RR,2020,8,119,100217.45,2020-08-01 00:00:00
RR,2020,8,129,59321535.17,2020-08-01 00:00:00
RR,2020,8,131,22047649.97,2020-08-01 00:00:00
RR,2020,8,132,20917336.51,2020-08-01 00:00:00
RR,2020,8,133,366587.44,2020-08-01 00:00:00
RR,2020,8,134,4651765.85,2020-08-01 00:00:00
RR,2020,8,135,371.84,2020-08-01 00:00:00
RR,2020,8,139,47983711.61,2020-08-01 00:00:00
RR,2020,8,211,8436297.63,2020-08-01 00:00:00
RR,2020,8,212,0,2020-08-01 00:00:00
RR,2020,8,219,8436297.63,2020-08-01 00:00:00
RR,2020,8,221,0,2020-08-01 00:00:00
RR,2020,8,222,246623.52,2020-08-01 00:00:00
RR,2020,8,229,246623.52,2020-08-01 00:00:00
RR,2020,8,239,596171.91,2020-08-01 00:00:00
RR,2020,8,249,6788137.13,2020-08-01 00:00:00
RR,2020,8,399,123472694.42,2020-08-01 00:00:00
RR,2020,8,409,9410604.57,2020-08-01 00:00:00
RR,2020,8,419,460510.72,2020-08-01 00:00:00
RR,2020,8,429,80416.17,2020-08-01 00:00:00
RR,2020,8,439,18561550.37,2020-08-01 00:00:00
RR,2020,8,499,28513081.83,2020-08-01 00:00:00
RR,2020,8,999,151985776.25,2020-08-01 00:00:00
RR,2020,9,119,153202.04,2020-09-01 00:00:00
RR,2020,9,129,53969171.1,2020-09-01 00:00:00
RR,2020,9,131,19940150.73,2020-09-01 00:00:00
RR,2020,9,132,22113672.81,2020-09-01 00:00:00
RR,2020,9,133,376597.59,2020-09-01 00:00:00
RR,2020,9,134,4718366.33,2020-09-01 00:00:00
RR,2020,9,135,5300.38,2020-09-01 00:00:00
RR,2020,9,139,47154087.84,2020-09-01 00:00:00
RR,2020,9,211,8725729.92,2020-09-01 00:00:00
RR,2020,9,212,0,2020-09-01 00:00:00
RR,2020,9,219,8725729.92,2020-09-01 00:00:00
RR,2020,9,221,49.52,2020-09-01 00:00:00
RR,2020,9,222,144660.98,2020-09-01 00:00:00
RR,2020,9,229,144710.5,2020-09-01 00:00:00
RR,2020,9,239,586595.36,2020-09-01 00:00:00
RR,2020,9,249,6159190.61,2020-09-01 00:00:00
RR,2020,9,399,116892687.37,2020-09-01 00:00:00
RR,2020,9,409,7660503.99,2020-09-01 00:00:00
RR,2020,9,419,436858.72,2020-09-01 00:00:00
RR,2020,9,429,88987.99,2020-09-01 00:00:00
RR,2020,9,439,18696331.96,2020-09-01 00:00:00
RR,2020,9,499,26882682.66,2020-09-01 00:00:00
RR,2020,9,999,143775370.03,2020-09-01 00:00:00
RS,2018,1,119,11868821,2018-01-01 00:00:00
RS,2018,1,129,969639941,2018-01-01 00:00:00
RS,2018,1,131,499149719,2018-01-01 00:00:00
RS,2018,1,132,387220857,2018-01-01 00:00:00
RS,2018,1,133,20122728,2018-01-01 00:00:00
RS,2018,1,134,195233374,2018-01-01 00:00:00
RS,2018,1,135,580324,2018-01-01 00:00:00
RS,2018,1,139,1102307004,2018-01-01 00:00:00
RS,2018,1,211,10295493,2018-01-01 00:00:00
RS,2018,1,212,294497554,2018-01-01 00:00:00
RS,2018,1,219,304793047,2018-01-01 00:00:00
RS,2018,1,221,504879788,2018-01-01 00:00:00
RS,2018,1,222,32331182,2018-01-01 00:00:00
RS,2018,1,229,537210971,2018-01-01 00:00:00
RS,2018,1,239,46717117,2018-01-01 00:00:00
RS,2018,1,249,136206890,2018-01-01 00:00:00
RS,2018,1,399,3108743793,2018-01-01 00:00:00
RS,2018,1,409,529157069,2018-01-01 00:00:00
RS,2018,1,419,29677191,2018-01-01 00:00:00
RS,2018,1,429,21947225,2018-01-01 00:00:00
RS,2018,1,439,0,2018-01-01 00:00:00
RS,2018,1,499,580781486,2018-01-01 00:00:00
RS,2018,1,999,3689525279,2018-01-01 00:00:00
RS,2018,10,119,12681774,2018-10-01 00:00:00
RS,2018,10,129,968888704,2018-10-01 00:00:00
RS,2018,10,131,495473170,2018-10-01 00:00:00
RS,2018,10,132,251703836,2018-10-01 00:00:00
RS,2018,10,133,22340649,2018-10-01 00:00:00
RS,2018,10,134,169104517,2018-10-01 00:00:00
RS,2018,10,135,735157,2018-10-01 00:00:00
RS,2018,10,139,939357331,2018-10-01 00:00:00
RS,2018,10,211,12603453,2018-10-01 00:00:00
RS,2018,10,212,359893756,2018-10-01 00:00:00
RS,2018,10,219,372497209,2018-10-01 00:00:00
RS,2018,10,221,445562602,2018-10-01 00:00:00
RS,2018,10,222,43753590,2018-10-01 00:00:00
RS,2018,10,229,489316192,2018-10-01 00:00:00
RS,2018,10,239,48801621,2018-10-01 00:00:00
RS,2018,10,249,95123660,2018-10-01 00:00:00
RS,2018,10,399,2926666494,2018-10-01 00:00:00
RS,2018,10,409,31851024,2018-10-01 00:00:00
RS,2018,10,419,58033377,2018-10-01 00:00:00
RS,2018,10,429,38219582,2018-10-01 00:00:00
RS,2018,10,439,0,2018-10-01 00:00:00
RS,2018,10,499,128103984,2018-10-01 00:00:00
RS,2018,10,999,3054770479,2018-10-01 00:00:00
RS,2018,11,119,9610430,2018-11-01 00:00:00
RS,2018,11,129,1088543199,2018-11-01 00:00:00
RS,2018,11,131,527831321,2018-11-01 00:00:00
RS,2018,11,132,262910152,2018-11-01 00:00:00
RS,2018,11,133,23922422,2018-11-01 00:00:00
RS,2018,11,134,160606644,2018-11-01 00:00:00
RS,2018,11,135,753064,2018-11-01 00:00:00
RS,2018,11,139,976023605,2018-11-01 00:00:00
RS,2018,11,211,11231371,2018-11-01 00:00:00
RS,2018,11,212,298647500,2018-11-01 00:00:00
RS,2018,11,219,309878872,2018-11-01 00:00:00
RS,2018,11,221,462357089,2018-11-01 00:00:00
RS,2018,11,222,34291388,2018-11-01 00:00:00
RS,2018,11,229,496648477,2018-11-01 00:00:00
RS,2018,11,239,44830370,2018-11-01 00:00:00
RS,2018,11,249,121790212,2018-11-01 00:00:00
RS,2018,11,399,3047325168,2018-11-01 00:00:00
RS,2018,11,409,22821348,2018-11-01 00:00:00
RS,2018,11,419,49892406,2018-11-01 00:00:00
RS,2018,11,429,30814776,2018-11-01 00:00:00
RS,2018,11,439,0,2018-11-01 00:00:00
RS,2018,11,499,103528530,2018-11-01 00:00:00
RS,2018,11,999,3150853699,2018-11-01 00:00:00
RS,2018,12,119,8314069,2018-12-01 00:00:00
RS,2018,12,129,1277151302,2018-12-01 00:00:00
RS,2018,12,131,682214605,2018-12-01 00:00:00
RS,2018,12,132,361556379,2018-12-01 00:00:00
RS,2018,12,133,23934254,2018-12-01 00:00:00
RS,2018,12,134,174714709,2018-12-01 00:00:00
RS,2018,12,135,634777,2018-12-01 00:00:00
RS,2018,12,139,1243054726,2018-12-01 00:00:00
RS,2018,12,211,13606247,2018-12-01 00:00:00
RS,2018,12,212,258880276,2018-12-01 00:00:00
RS,2018,12,219,272486523,2018-12-01 00:00:00
RS,2018,12,221,560418122,2018-12-01 00:00:00
RS,2018,12,222,37533385,2018-12-01 00:00:00
RS,2018,12,229,597951507,2018-12-01 00:00:00
RS,2018,12,239,306629625,2018-12-01 00:00:00
RS,2018,12,249,144889266,2018-12-01 00:00:00
RS,2018,12,399,3850477022,2018-12-01 00:00:00
RS,2018,12,409,842102357,2018-12-01 00:00:00
RS,2018,12,419,94030593,2018-12-01 00:00:00
RS,2018,12,429,31120381,2018-12-01 00:00:00
RS,2018,12,439,0,2018-12-01 00:00:00
RS,2018,12,499,967253333,2018-12-01 00:00:00
RS,2018,12,999,4817730355,2018-12-01 00:00:00
RS,2018,2,119,9750271,2018-02-01 00:00:00
RS,2018,2,129,842796920,2018-02-01 00:00:00
RS,2018,2,131,453746006,2018-02-01 00:00:00
RS,2018,2,132,240049548,2018-02-01 00:00:00
RS,2018,2,133,18618681,2018-02-01 00:00:00
RS,2018,2,134,200768977,2018-02-01 00:00:00
RS,2018,2,135,591237,2018-02-01 00:00:00
RS,2018,2,139,913774451,2018-02-01 00:00:00
RS,2018,2,211,16777062,2018-02-01 00:00:00
RS,2018,2,212,235348919,2018-02-01 00:00:00
RS,2018,2,219,252125982,2018-02-01 00:00:00
RS,2018,2,221,366936122,2018-02-01 00:00:00
RS,2018,2,222,33844071,2018-02-01 00:00:00
RS,2018,2,229,400780193,2018-02-01 00:00:00
RS,2018,2,239,45616900,2018-02-01 00:00:00
RS,2018,2,249,88793873,2018-02-01 00:00:00
RS,2018,2,399,2553638593,2018-02-01 00:00:00
RS,2018,2,409,183690728,2018-02-01 00:00:00
RS,2018,2,419,29555087,2018-02-01 00:00:00
RS,2018,2,429,24899630,2018-02-01 00:00:00
RS,2018,2,439,0,2018-02-01 00:00:00
RS,2018,2,499,238145445,2018-02-01 00:00:00
RS,2018,2,999,2791784038,2018-02-01 00:00:00
RS,2018,3,119,11914817,2018-03-01 00:00:00
RS,2018,3,129,806855450,2018-03-01 00:00:00
RS,2018,3,131,423958536,2018-03-01 00:00:00
RS,2018,3,132,219439144,2018-03-01 00:00:00
RS,2018,3,133,17924765,2018-03-01 00:00:00
RS,2018,3,134,185143832,2018-03-01 00:00:00
RS,2018,3,135,597518,2018-03-01 00:00:00
RS,2018,3,139,847063797,2018-03-01 00:00:00
RS,2018,3,211,14728556,2018-03-01 00:00:00
RS,2018,3,212,255701890,2018-03-01 00:00:00
RS,2018,3,219,270430447,2018-03-01 00:00:00
RS,2018,3,221,370394589,2018-03-01 00:00:00
RS,2018,3,222,22974194,2018-03-01 00:00:00
RS,2018,3,229,393368783,2018-03-01 00:00:00
RS,2018,3,239,47208074,2018-03-01 00:00:00
RS,2018,3,249,103512552,2018-03-01 00:00:00
RS,2018,3,399,2480353924,2018-03-01 00:00:00
RS,2018,3,409,306567944,2018-03-01 00:00:00
RS,2018,3,419,38236509,2018-03-01 00:00:00
RS,2018,3,429,34131243,2018-03-01 00:00:00
RS,2018,3,439,0,2018-03-01 00:00:00
RS,2018,3,499,378935697,2018-03-01 00:00:00
RS,2018,3,999,2859289622,2018-03-01 00:00:00
RS,2018,4,119,14658084,2018-04-01 00:00:00
RS,2018,4,129,947740905,2018-04-01 00:00:00
RS,2018,4,131,457824609,2018-04-01 00:00:00
RS,2018,4,132,256588158,2018-04-01 00:00:00
RS,2018,4,133,20747766,2018-04-01 00:00:00
RS,2018,4,134,169885851,2018-04-01 00:00:00
RS,2018,4,135,1087476,2018-04-01 00:00:00
RS,2018,4,139,906133863,2018-04-01 00:00:00
RS,2018,4,211,14035197,2018-04-01 00:00:00
RS,2018,4,212,246720785,2018-04-01 00:00:00
RS,2018,4,219,260755982,2018-04-01 00:00:00
RS,2018,4,221,427129230,2018-04-01 00:00:00
RS,2018,4,222,42166331,2018-04-01 00:00:00
RS,2018,4,229,469295562,2018-04-01 00:00:00
RS,2018,4,239,56934981,2018-04-01 00:00:00
RS,2018,4,249,91398903,2018-04-01 00:00:00
RS,2018,4,399,2746918283,2018-04-01 00:00:00
RS,2018,4,409,737729957,2018-04-01 00:00:00
RS,2018,4,419,39800368,2018-04-01 00:00:00
RS,2018,4,429,31655977,2018-04-01 00:00:00
RS,2018,4,439,0,2018-04-01 00:00:00
RS,2018,4,499,809186303,2018-04-01 00:00:00
RS,2018,4,999,3556104587,2018-04-01 00:00:00
RS,2018,5,119,8083117,2018-05-01 00:00:00
RS,2018,5,129,840485842,2018-05-01 00:00:00
RS,2018,5,131,449844444,2018-05-01 00:00:00
RS,2018,5,132,229975126,2018-05-01 00:00:00
RS,2018,5,133,18230318,2018-05-01 00:00:00
RS,2018,5,134,172071073,2018-05-01 00:00:00
RS,2018,5,135,834923,2018-05-01 00:00:00
RS,2018,5,139,870955887,2018-05-01 00:00:00
RS,2018,5,211,12000964,2018-05-01 00:00:00
RS,2018,5,212,235486937,2018-05-01 00:00:00
RS,2018,5,219,247487901,2018-05-01 00:00:00
RS,2018,5,221,553931307,2018-05-01 00:00:00
RS,2018,5,222,23807729,2018-05-01 00:00:00
RS,2018,5,229,577739037,2018-05-01 00:00:00
RS,2018,5,239,45731746,2018-05-01 00:00:00
RS,2018,5,249,77628583,2018-05-01 00:00:00
RS,2018,5,399,2668112115,2018-05-01 00:00:00
RS,2018,5,409,185551927,2018-05-01 00:00:00
RS,2018,5,419,55125065,2018-05-01 00:00:00
RS,2018,5,429,29713295,2018-05-01 00:00:00
RS,2018,5,439,0,2018-05-01 00:00:00
RS,2018,5,499,270390289,2018-05-01 00:00:00
RS,2018,5,999,2938502404,2018-05-01 00:00:00
RS,2018,6,119,10877487,2018-06-01 00:00:00
RS,2018,6,129,718835237,2018-06-01 00:00:00
RS,2018,6,131,423187458,2018-06-01 00:00:00
RS,2018,6,132,281126054,2018-06-01 00:00:00
RS,2018,6,133,17951802,2018-06-01 00:00:00
RS,2018,6,134,199208456,2018-06-01 00:00:00
RS,2018,6,135,638828,2018-06-01 00:00:00
RS,2018,6,139,922112600,2018-06-01 00:00:00
RS,2018,6,211,11445550,2018-06-01 00:00:00
RS,2018,6,212,278998442,2018-06-01 00:00:00
RS,2018,6,219,290443992,2018-06-01 00:00:00
RS,2018,6,221,363961871,2018-06-01 00:00:00
RS,2018,6,222,27105520,2018-06-01 00:00:00
RS,2018,6,229,391067391,2018-06-01 00:00:00
RS,2018,6,239,54387795,2018-06-01 00:00:00
RS,2018,6,249,100044550,2018-06-01 00:00:00
RS,2018,6,399,2487769055,2018-06-01 00:00:00
RS,2018,6,409,107737832,2018-06-01 00:00:00
RS,2018,6,419,45650849,2018-06-01 00:00:00
RS,2018,6,429,34913166,2018-06-01 00:00:00
RS,2018,6,439,0,2018-06-01 00:00:00
RS,2018,6,499,188301847,2018-06-01 00:00:00
RS,2018,6,999,2676070903,2018-06-01 00:00:00
RS,2018,7,119,12440251,2018-07-01 00:00:00
RS,2018,7,129,965463274,2018-07-01 00:00:00
RS,2018,7,131,485556040,2018-07-01 00:00:00
RS,2018,7,132,275459816,2018-07-01 00:00:00
RS,2018,7,133,21676153,2018-07-01 00:00:00
RS,2018,7,134,200631882,2018-07-01 00:00:00
RS,2018,7,135,2549510,2018-07-01 00:00:00
RS,2018,7,139,985873403,2018-07-01 00:00:00
RS,2018,7,211,11503512,2018-07-01 00:00:00
RS,2018,7,212,279141116,2018-07-01 00:00:00
RS,2018,7,219,290644628,2018-07-01 00:00:00
RS,2018,7,221,474554176,2018-07-01 00:00:00
RS,2018,7,222,40432434,2018-07-01 00:00:00
RS,2018,7,229,514986610,2018-07-01 00:00:00
RS,2018,7,239,43101560,2018-07-01 00:00:00
RS,2018,7,249,115443909,2018-07-01 00:00:00
RS,2018,7,399,2927953639,2018-07-01 00:00:00
RS,2018,7,409,81666525,2018-07-01 00:00:00
RS,2018,7,419,50171238,2018-07-01 00:00:00
RS,2018,7,429,31701941,2018-07-01 00:00:00
RS,2018,7,439,0,2018-07-01 00:00:00
RS,2018,7,499,163539705,2018-07-01 00:00:00
RS,2018,7,999,3091493344,2018-07-01 00:00:00
RS,2018,8,119,14264819,2018-08-01 00:00:00
RS,2018,8,129,907027201,2018-08-01 00:00:00
RS,2018,8,131,442141489,2018-08-01 00:00:00
RS,2018,8,132,266586702,2018-08-01 00:00:00
RS,2018,8,133,23058339,2018-08-01 00:00:00
RS,2018,8,134,189572438,2018-08-01 00:00:00
RS,2018,8,135,931826,2018-08-01 00:00:00
RS,2018,8,139,922290796,2018-08-01 00:00:00
RS,2018,8,211,12356703,2018-08-01 00:00:00
RS,2018,8,212,314867110,2018-08-01 00:00:00
RS,2018,8,219,327223813,2018-08-01 00:00:00
RS,2018,8,221,487274400,2018-08-01 00:00:00
RS,2018,8,222,42339263,2018-08-01 00:00:00
RS,2018,8,229,529613664,2018-08-01 00:00:00
RS,2018,8,239,54724579,2018-08-01 00:00:00
RS,2018,8,249,125128917,2018-08-01 00:00:00
RS,2018,8,399,2880273792,2018-08-01 00:00:00
RS,2018,8,409,64407452,2018-08-01 00:00:00
RS,2018,8,419,53888384,2018-08-01 00:00:00
RS,2018,8,429,41117744,2018-08-01 00:00:00
RS,2018,8,439,0,2018-08-01 00:00:00
RS,2018,8,499,159413582,2018-08-01 00:00:00
RS,2018,8,999,3039687374,2018-08-01 00:00:00
RS,2018,9,119,13831339,2018-09-01 00:00:00
RS,2018,9,129,1003838426,2018-09-01 00:00:00
RS,2018,9,131,501951524,2018-09-01 00:00:00
RS,2018,9,132,273857337,2018-09-01 00:00:00
RS,2018,9,133,25773843,2018-09-01 00:00:00
RS,2018,9,134,177391546,2018-09-01 00:00:00
RS,2018,9,135,813785,2018-09-01 00:00:00
RS,2018,9,139,979788036,2018-09-01 00:00:00
RS,2018,9,211,14776027,2018-09-01 00:00:00
RS,2018,9,212,394224178,2018-09-01 00:00:00
RS,2018,9,219,409000206,2018-09-01 00:00:00
RS,2018,9,221,517881128,2018-09-01 00:00:00
RS,2018,9,222,41002850,2018-09-01 00:00:00
RS,2018,9,229,558883979,2018-09-01 00:00:00
RS,2018,9,239,51442371,2018-09-01 00:00:00
RS,2018,9,249,109630065,2018-09-01 00:00:00
RS,2018,9,399,3126414425,2018-09-01 00:00:00
RS,2018,9,409,41910995,2018-09-01 00:00:00
RS,2018,9,419,43661891,2018-09-01 00:00:00
RS,2018,9,429,29741126,2018-09-01 00:00:00
RS,2018,9,439,0,2018-09-01 00:00:00
RS,2018,9,499,115314013,2018-09-01 00:00:00
RS,2018,9,999,3241728438,2018-09-01 00:00:00
